lij[ 413]:= 4329, bfab, bf03, 4141, c141, c3f7
lij[ 414]:= 371d, 4411, 375d, 4141, c141, c3f7
lij[ 415]:= c7a0, c7a0, 47a0, 4141, c141, c3f7
lij[ 416]:= 47a0, 459b, 459b, 4141, c141, c3f7
lij[ 417]:= 4738, c4ba, c4b3, 4141, c141, c3f7
lij[ 418]:= 3f1b, 3bb3, 3de7, 4141, c141, c3f7
lij[ 419]:= 3be1, bb18, c1b1, 4141, c141, c3f7
lij[ 420]:= 3c62, 3c8d, 4425, 4141, c141, c3f7
lij[ 421]:= 36f8, 3b5d, 3582, 4141, c141, c3f7
lij[ 422]:= 47a0, 4738, 4738, 4141, c141, c3f7
lij[ 423]:= b7fd, 47a0, b7fd, 4141, c141, c3f7
lij[ 424]:= 46b5, c6b5, c7a0, 4141, c141, c3f7
lij[ 425]:= c456, 436b, c46f, 4141, c141, c3f7
lij[ 426]:= 3bd1, bbd1, c686, 4141, c141, c3f7
lij[ 427]:= 3f63, b923, bb1b, 4141, c141, c3f7
lij[ 428]:= c63d, 463d, c7a0, 4141, c141, c3f7
lij[ 429]:= bb0c, b9ae, 34ea, 4141, c141, c3f7
lij[ 430]:= 3d4e, bd5b, c57b, 4141, c141, c3f7
lij[ 431]:= bbc5, c189, 3c71, 4141, c141, c3f7
lij[ 432]:= 42af, 42be, 4686, 4141, c141, c3f7
lij[ 433]:= 46b5, c7a0, c6b5, 4141, c141, c3f7
lij[ 434]:= 465f, 46ee, 46b5, 4141, c141, c3f7
lij[ 435]:= bff5, c56c, 3fee, 4141, c141, c3f7
lij[ 436]:= afa2, 2fb2, c57b, 4141, c141, c3f7
lij[ 437]:= bee3, 3ff7, c168, 4141, c141, c3f7
lij[ 438]:= 3c14, 3c0f, 461e, 4141, c141, c3f7
lij[ 439]:= c738, 465f, c686, 4141, c141, c3f7
lij[ 440]:= c738, 38cb, b8cb, 4141, c141, c3f7
lij[ 441]:= 3cc9, bcd8, c48c, 4141, c141, c3f7
lij[ 442]:= 3dc0, 35e9, 3868, 4141, c141, c3f7
lij[ 443]:= 39b7, 44f2, 39b7, 4141, c141, c3f7
lij[ 444]:= c686, c738, 46b5, 4141, c141, c3f7
lij[ 445]:= c480, c56c, 4431, 4141, c141, c3f7
lij[ 446]:= 43b5, c411, c504, 4141, c141, c3f7
lij[ 447]:= b7fd, 37fd, c738, 4141, c141, c3f7
lij[ 448]:= 3453, c38c, b46f, 4141, c141, c3f7
lij[ 449]:= bdc7, 4539, bdd0, 4141, c141, c3f7
lij[ 450]:= c44c, c279, 4268, 4141, c141, c3f7
lij[ 451]:= bd72, c1d6, 3d68, 4141, c141, c3f7
lij[ 452]:= c1de, 4033, c14f, 4141, c141, c3f7
lij[ 453]:= c63d, 47a0, c63d, 4141, c141, c3f7
lij[ 454]:= 3d32, 435b, 3ce1, 4141, c141, c3f7
lij[ 455]:= 42ef, 45c0, 42ce, 4141, c141, c3f7
lij[ 456]:= 42a0, 4381, 4451, 4141, c141, c3f7
lij[ 457]:= bad5, c37b, 3b31, 4141, c141, c3f7
lij[ 458]:= 4738, c738, c7a0, 4141, c141, c3f7
lij[ 459]:= c6ee, c2ca, 42c2, 4141, c141, c3f7
lij[ 460]:= 3d31, c406, bd6e, 4141, c141, c3f7
lij[ 461]:= 47a0, c7a0, c7a0, 4141, c141, c3f7
lij[ 462]:= c738, 3cb7, bcb7, 4141, c141, c3f7
lij[ 463]:= ae41, 2e31, c329, 4141, c141, c3f7
lij[ 464]:= 38f1, c61e, b8f5, 4141, c141, c3f7
lij[ 465]:= 30da, 3453, 3beb, 4141, c141, c3f7
lij[ 466]:= 4275, 44d8, 4223, 4141, c141, c3f7
lij[ 467]:= 31d4, 3ffe, 33a9, 4141, c141, c3f7
lij[ 468]:= bf09, bf1d, 3c6c, 4141, c141, c3f7
lij[ 469]:= c6ee, c6ee, 47a0, 4141, c141, c3f7
lij[ 470]:= c6ee, c443, 444c, 4141, c141, c3f7
lij[ 471]:= 46ee, 47a0, 46ee, 4141, c141, c3f7
lij[ 472]:= 4195, c13b, c429, 4141, c141, c3f7
lij[ 473]:= 39e9, 4738, 39e9, 4141, c141, c3f7
lij[ 474]:= bfd4, bf6e, 4429, 4141, c141, c3f7
lij[ 475]:= 4465, 43f7, 4486, 4141, c141, c3f7
lij[ 476]:= 4173, 415e, 446a, 4141, c141, c3f7
lij[ 477]:= c128, ba05, 3935, 4141, c141, c3f7
lij[ 478]:= b17b, 3827, b998, 4141, c141, c3f7
lij[ 479]:= 44c8, c4c1, c738, 4141, c141, c3f7
lij[ 480]:= 422c, c238, c61e, 4141, c141, c3f7
lij[ 481]:= be35, b498, 36f3, 4141, c141, c3f7
lij[ 482]:= b225, bd6d, 30c2, 4141, c141, c3f7
lij[ 483]:= c31b, c7a0, 431b, 4141, c141, c3f7
lij[ 484]:= 41a2, 3f29, 4070, 4141, c141, c3f7
lij[ 485]:= 43dc, 415a, 40dd, 4141, c141, c3f7
lij[ 486]:= 3d16, 4257, 3dad, 4141, c141, c3f7
lij[ 487]:= c2e2, c738, 42e7, 4141, c141, c3f7
lij[ 488]:= c61e, 4504, c4c8, 4141, c141, c3f7
lij[ 489]:= c370, 45c0, c3a9, 4141, c141, c3f7
lij[ 490]:= c7a0, 47a0, c7a0, 4141, c141, c3f7
lij[ 491]:= ad21, c686, 2d21, 4141, c141, c3f7
lij[ 492]:= c7a0, 4402, c402, 4141, c141, c3f7
lij[ 493]:= c59b, c61e, 458b, 4141, c141, c3f7
lij[ 494]:= 443a, c486, c43a, 4141, c141, c3f7
lij[ 495]:= c475, c4c1, 45ad, 4141, c141, c3f7
lij[ 496]:= b8df, b947, 428a, 4141, c141, c3f7
lij[ 497]:= 4518, 46b5, 4539, 4141, c141, c3f7
lij[ 498]:= b708, 3672, c244, 4141, c141, c3f7
lij[ 499]:= 3de1, 3e8e, 428a, 4141, c141, c3f7
lij[ 500]:= c7a0, c603, 4603, 4141, c141, c3f7
lij[ 501]:= c3af, c402, 427c, 4141, c141, c3f7
lij[ 502]:= b8d4, 4005, b9b7, 4141, c141, c3f7
lij[ 503]:= be78, 4113, bd34, 4141, c141, c3f7
lij[ 504]:= 4115, 3426, 34b9, 4141, c141, c3f7
lij[ 505]:= b143, 2e51, b8ab, 4141, c141, c3f7
lij[ 506]:= c7a0, c1e8, 41e8, 4141, c141, c3f7
lij[ 507]:= 3665, c6ee, b665, 4141, c141, c3f7
lij[ 508]:= 35af, 3708, 4084, 4141, c141, c3f7
lij[ 509]:= c064, c7a0, 4064, 4141, c141, c3f7
lij[ 510]:= 458b, c6b5, c5c0, 4141, c141, c3f7
lij[ 511]:= c45b, c686, 4447, 4141, c141, c3f7
lij[ 512]:= 8000, 0000, 8000, b612, 8000, 8000
lij[ 513]:= 2e61, bc5d, b11b, af82, ae61, aeb2
lij[ 514]:= 3d65, 3a56, 3d18, bb20, 3a4a, 3a4a
lij[ 515]:= c52d, bfe2, bfd9, 3fe4, bfd9, bfe2
lij[ 516]:= 1a00, 2400, 1a00, 3442, 1a00, 1a00
lij[ 517]:= bb11, bad7, 3ad7, c09a, bad7, 3c2b
lij[ 518]:= 4551, c55e, 4551, c686, 4551, 4551
lij[ 519]:= aec2, aec2, 3e5a, 311b, aec2, 2ec2
lij[ 520]:= 463d, 459b, 456c, c56c, 456c, c56c
lij[ 521]:= 41a7, 4168, 4143, c3e2, 4143, c143
lij[ 522]:= 4518, 3c55, bc55, bc55, bc58, 3c61
lij[ 523]:= c6b5, 4603, 4603, c603, c603, c603
lij[ 524]:= c23e, 4217, 4217, 4451, c279, 4217
lij[ 525]:= 3c2b, 3af4, bde2, 3af4, 3cf0, bb0c
lij[ 526]:= b9c9, 3a0e, 39c9, 39fc, c023, bb0a
lij[ 527]:= bd05, 38dd, 38dd, b8dd, 3cb1, 38dd
lij[ 528]:= 4082, c08a, c082, c5d4, 4082, c082
lij[ 529]:= b99e, 3993, c0f0, 3998, 3aa1, b993
lij[ 530]:= c686, c686, 4686, c686, 46b5, c686
lij[ 531]:= c40d, 440d, c429, c5d4, c40d, c40d
lij[ 532]:= c180, c180, 4180, c180, 461e, 4187
lij[ 533]:= b765, 371d, b71d, 4130, b793, 3783
lij[ 534]:= 3a4a, 3feb, bc4a, 3a4a, 3a4c, ba4a
lij[ 535]:= bb6e, 3b7d, 3b8b, 3f5b, 3c88, 3b29
lij[ 536]:= bc33, 3cb2, 3c39, 40ab, bc3f, bcb1
lij[ 537]:= bd64, bd64, 3da2, 3fcd, bd64, bfdd
lij[ 538]:= 3722, b783, b722, b732, 3c4c, bb25
lij[ 539]:= ae21, 2e21, 2e21, ae81, b032, bebb
lij[ 540]:= 4039, c032, c107, c03f, c1cc, 404c
lij[ 541]:= 3bae, c2c2, 3bae, 3c1c, 3bae, bbc5
lij[ 542]:= ab20, a580, 2d51, 24c0, 24c0, b052
lij[ 543]:= 44f2, 4504, 4539, c4f2, 45ad, c4f2
lij[ 544]:= af22, af72, af42, af22, 2f22, c283
lij[ 545]:= 3c4a, 3c4a, bc4a, 3c4a, 3c4d, 45c0
lij[ 546]:= c376, c3fe, c4ba, c376, 43a3, 4376
lij[ 547]:= c406, 455e, c3d5, 43c8, c3c8, 43d5
lij[ 548]:= b665, 36b5, b7c6, 392c, 3abd, 3623
lij[ 549]:= 36fc, 36f8, 3974, 36f8, 3809, 3d1c
lij[ 550]:= 3cd1, 3ca6, 419b, bd38, bca7, 3ca7
lij[ 551]:= 4180, 4177, 4177, c56c, c17e, c180
lij[ 552]:= 4300, 42e7, 4392, c2e7, 446f, c2e7
lij[ 553]:= 3e41, 3e0c, 3e1a, bfb2, c088, be3a
lij[ 554]:= 4551, 3c1d, bc1d, 3c21, 3c1d, 3c23
lij[ 555]:= 30b2, 30b2, 30ba, c23b, b0ba, b103
lij[ 556]:= 3c0a, 3c71, 3a5d, 3a5d, 3d9d, 3a5a
lij[ 557]:= a180, 26c0, 1800, 1800, 1a00, 2600
lij[ 558]:= c386, 413f, c13f, 41db, c145, 414b
lij[ 559]:= b902, 3900, b900, 3900, 3ba7, be9b
lij[ 560]:= 415c, 414d, c14d, 428e, c14d, 42a0
lij[ 561]:= 3d5e, bdc0, bd48, 3d48, c257, 3d53
lij[ 562]:= c081, c081, c081, c081, 46b5, 4081
lij[ 563]:= bea6, 3c48, 3c05, bc30, bc07, 3dca
lij[ 564]:= 398f, b988, b98a, b98a, 398a, 4518
lij[ 565]:= 42da, 40a3, c0a3, c11b, c0b6, c0cc
lij[ 566]:= 441d, 4429, c63d, 441d, c41d, 441d
lij[ 567]:= 38e4, b8f7, 38e1, be10, 3bd1, b8e1
lij[ 568]:= 45ad, 45ad, 45ad, 45c0, 4686, 45ad
lij[ 569]:= 40a0, 40d3, 40ae, c443, 40a3, 40a0
lij[ 570]:= c1fb, c0a6, c0a6, c0f1, 4182, 40ae
lij[ 571]:= b905, ae91, aea2, 2e91, ae91, b554
lij[ 572]:= 9800, 2080, 1800, b1d4, 1800, 9c00
lij[ 573]:= 36ce, 3ae6, b6ce, bbcc, 36ce, b7be
lij[ 574]:= ba0e, ba0e, 3a0e, ba13, 3a0e, 463d
lij[ 575]:= 396b, c264, b976, 396b, 396b, 39dc
lij[ 576]:= 389c, 389c, 3a8e, b8b1, 39a3, bd5f
lij[ 577]:= c072, c072, c072, 4072, 40dd, c3a9
lij[ 578]:= bae6, ba68, 3eca, 3a6d, 3a6b, 3c8c
lij[ 579]:= c30e, c26b, c26b, 42b3, c26f, 4411
lij[ 580]:= c13f, 413f, 413f, c13f, c6b5, c141
lij[ 581]:= bb5a, bb07, c02b, bb18, 3c6c, bb07
lij[ 582]:= a4c0, 314b, a4c0, 3276, 2500, a4c0
lij[ 583]:= c4ac, 449e, c4e0, c475, c4b3, 4475
lij[ 584]:= b935, b945, 3935, b935, b935, c504
lij[ 585]:= 38b1, c0b1, 38b1, b8b3, b8b1, b9b7
lij[ 586]:= bac2, bac2, bac2, bec6, bd42, bac0
lij[ 587]:= c175, 4175, c17e, 4189, 428e, c2de
lij[ 588]:= 446f, 3edc, 3ed2, 3ed8, bec8, bed6
lij[ 589]:= b9c3, 3c84, 381f, 381f, b81f, ba05
lij[ 590]:= 3a9e, 3dba, bde2, ba9a, ba9a, baaa
lij[ 591]:= bc62, 3c50, bc51, 3c50, bc50, c4c8
lij[ 592]:= c1c9, 36da, b70d, b6ef, 3719, b715
lij[ 593]:= 42c2, 42a0, 42a4, c2a0, 42a0, 458b
lij[ 594]:= a9c0, b14b, a200, 2200, a540, a500
lij[ 595]:= 3348, 3348, b348, 3f21, b348, 3517
lij[ 596]:= 9c00, 9c00, 327e, 1c00, 1d00, a860
lij[ 597]:= 4275, c23b, c238, c504, 4238, c238
lij[ 598]:= c58b, 4498, c4ac, 44ac, c498, c4ba
lij[ 599]:= 40db, c0df, 4465, 40e0, c11b, c0dd
lij[ 600]:= b22d, 3225, 3225, 34c5, 3e1b, b225
lij[ 601]:= bc87, bc55, 3d15, 3c58, c053, bcb7
lij[ 602]:= 409f, c0ea, c0e0, c0df, 4268, c09d
lij[ 603]:= 3cb2, 407f, 3b55, 3b55, 3b55, 3b55
lij[ 604]:= bc5a, bc4e, be98, 3cb4, 3e77, bc50
lij[ 605]:= b50f, 2cc1, 2cc1, acc1, b6b9, ad61
lij[ 606]:= 2300, 2480, a300, a400, a300, bef1
lij[ 607]:= 404b, c04b, 405f, 4518, 404c, c04b
lij[ 608]:= 3442, 3477, 3442, c370, 3442, b442
lij[ 609]:= 2fb2, 3c3d, b1ac, b0b2, 2f72, afb2
lij[ 610]:= 393a, 3910, bc74, b93c, 3900, bcda
lij[ 611]:= bca6, bca7, 3ca6, bd26, bcac, c238
lij[ 612]:= 45eb, 3823, 3823, b823, b825, 3823
lij[ 613]:= b73f, 3761, b823, 3d5e, b747, b96f
lij[ 614]:= 3a33, ba35, 3a33, 3a33, c21a, 3ad7
lij[ 615]:= bf8e, c037, 3f8c, 409d, c005, c08d
lij[ 616]:= 2d71, 2e51, ad61, 2d61, c0e9, 2d61
lij[ 617]:= 3c6e, 3c6e, 3c71, 3dec, 4050, bc76
lij[ 618]:= c63d, c58b, c58b, 45c0, c58b, 458b
lij[ 619]:= 3d22, 3886, b96b, b8ad, b886, baad
lij[ 620]:= 40ae, 40ac, c0ec, 4456, c0ac, 40ac
lij[ 621]:= c40a, c3bc, c3d5, c3b5, c4ba, 43b5
lij[ 622]:= 3d45, bc38, 3c9e, 3c38, 3c38, 4024
lij[ 623]:= 3d8d, 3bf5, 3c06, bca5, 3e6c, 3bf5
lij[ 624]:= c1ae, c20c, 41ae, 41ae, 4386, 4226
lij[ 625]:= 3d2b, 3d2b, bd2c, bd2c, bd2e, 45eb
lij[ 626]:= 413f, 3d78, 3e89, bd79, bd94, bd78
lij[ 627]:= c4f2, 42e7, 42e7, c351, c2e7, 42e7
lij[ 628]:= b7e8, 379c, 3de7, b9fc, b79c, b79c
lij[ 629]:= b98f, 396b, b96b, b96b, 4421, 3971
lij[ 630]:= 4132, c12c, c14f, 412c, 412c, c4fb
lij[ 631]:= be99, 3dcc, bf59, 3ef5, 3d9a, 3dda
lij[ 632]:= b704, b477, 3477, 3426, bc78, 343a
lij[ 633]:= b870, 386a, b86a, b933, 3870, 40f0
lij[ 634]:= c0b6, c22c, c0b7, 4180, c0c1, c0f3
lij[ 635]:= c2fc, c370, 44b3, c30e, 42fc, 4309
lij[ 636]:= ab20, 29c0, a9c0, 3296, 29c0, b58e
lij[ 637]:= bec3, 3ec3, beef, bec3, 44b3, bec5
lij[ 638]:= 4551, 3b20, bb29, bb22, bb22, bb20
lij[ 639]:= c029, c13d, 4026, 4029, c04f, c166
lij[ 640]:= 3ac2, 3859, bc79, b859, b859, b9c7
lij[ 641]:= 3cf0, bd44, 40e5, 3cf0, 3d37, bd79
lij[ 642]:= 423e, c232, c2fc, c232, c3a9, 4268
lij[ 643]:= beda, beda, beda, 3edc, c65f, bedc
lij[ 644]:= b8ab, bce5, 387d, b6ce, 36c1, 36bd
lij[ 645]:= be82, 3dd0, 3dd4, 3df6, c1fe, bdd0
lij[ 646]:= 4347, 4347, c347, c415, 4347, c48c
lij[ 647]:= ab61, 2b61, 2c10, 2b61, 3950, 3133
lij[ 648]:= b338, b338, b3ca, 3338, b88c, ba45
lij[ 649]:= 368f, b6a0, 4128, 3697, b77a, 36a0
lij[ 650]:= 3143, 3143, 34c9, 3143, bcf2, 3143
lij[ 651]:= b575, b575, ba02, 3bd6, 3575, 359f
lij[ 652]:= 2640, 2800, 3d31, a700, 25c0, 2600
lij[ 653]:= bbff, 3bae, bbae, bee3, bbb1, bdca
lij[ 654]:= 40f8, bfe7, 3fe7, 41b8, bfe7, 3fe7
lij[ 655]:= 38a0, 38a9, b8a0, 38a0, 4214, b912
lij[ 656]:= 456c, c480, c486, c4ba, 4480, 4492
lij[ 657]:= b966, b97f, b966, c1d1, 3966, 39f7
lij[ 658]:= 3708, bee9, 3843, b708, b70d, b830
lij[ 659]:= bb87, 40bb, bbfa, bb89, 3ba4, 3c5c
lij[ 660]:= 3672, b66e, b928, b66e, ba95, b954
lij[ 661]:= 3c45, bc43, bd67, 3c43, 3c43, c0ab
lij[ 662]:= aaa0, 24c0, 3029, 2440, 2440, 2d01
lij[ 663]:= a920, 2860, 315b, a860, a8a0, 359a
lij[ 664]:= 3b89, bb29, 3b16, 3b1b, 42a7, 3b14
lij[ 665]:= 3e48, bdaf, 3e21, 3dc2, c156, bdaf
lij[ 666]:= c229, 421a, 41f8, 44b3, c1f8, c1f8
lij[ 667]:= ba19, ba17, ba17, 3a4c, 3dba, 3d34
lij[ 668]:= bedf, bedf, 402b, c175, bf07, bee9
lij[ 669]:= 396d, b98f, 3966, 424b, 39b3, 3966
lij[ 670]:= 4158, 38e6, 38e4, b88f, 388f, b88f
lij[ 671]:= 425b, 4251, 4251, c251, 440d, c338
lij[ 672]:= c381, c381, 4381, 4381, c381, 46b5
lij[ 673]:= 3523, 3810, b412, ba09, 3446, b401
lij[ 674]:= a080, 3330, 2380, 2080, a080, aa60
lij[ 675]:= 438c, bf6e, bf63, 3fad, 3f52, bf52
lij[ 676]:= bb44, 3b44, 3b4b, bb44, c36b, 3ba4
lij[ 677]:= 39c0, 39bc, 39bc, 39bc, b9bc, c63d
lij[ 678]:= 3e5c, 3e5c, 426b, 3e68, 3e73, 3f03
lij[ 679]:= b1b4, 31b4, b1b4, 455e, b1c4, 31b4
lij[ 680]:= 3d41, 3d56, c4e9, bd41, 3d41, 3d41
lij[ 681]:= bcca, bcb5, c3c2, 3cd8, bcb5, 3cb8
lij[ 682]:= 461e, c61e, c6b5, c61e, c61e, 461e
lij[ 683]:= 403b, 403b, 443a, 404b, c03c, c062
lij[ 684]:= 3ab6, 3a87, ba87, c149, bb73, 3a87
lij[ 685]:= 4360, 4465, c36b, 4386, c3cf, c365
lij[ 686]:= c09a, c4a5, c09a, 40a6, c0b9, 409a
lij[ 687]:= b845, b27e, b27e, 327e, 39cc, 3340
lij[ 688]:= c435, c475, c3cf, 43cf, c40d, c40a
lij[ 689]:= bc60, 39f9, 39f9, 39f9, b9fc, 3f25
lij[ 690]:= 4443, 3d8a, 3d8c, 3d8a, bdba, 3d8a
lij[ 691]:= 407b, 4051, c051, c3e2, c051, c07b
lij[ 692]:= bd5b, 3d59, bd59, 3eb0, bd5b, c10a
lij[ 693]:= 3bbd, 3bbd, bbc0, 3bbd, c539, 3bd1
lij[ 694]:= b886, bcc6, 3886, 3886, bc88, 3888
lij[ 695]:= bc49, 3c49, bc49, 3c49, 42d6, 3c9f
lij[ 696]:= ba13, ba10, baf2, 416b, 3a20, 3a13
lij[ 697]:= 3ed6, 2e31, 2e31, 2e31, ae61, 3052
lij[ 698]:= 3011, 2e91, 2fe3, ae91, 3b5f, 3133
lij[ 699]:= 3fe9, c00c, 3fe9, 403c, 434c, bfe9
lij[ 700]:= b933, b933, b945, b933, b933, 44e0
lij[ 701]:= 3c4e, 3bdb, 3bdb, 3bdb, c26b, bbdb
lij[ 702]:= a900, 2900, 4465, a900, 2900, a900
lij[ 703]:= 46b5, 44f2, c4f2, c4f2, c4f2, c4f2
lij[ 704]:= 39e5, b8ec, 38ef, 38ec, c0ea, b8ec
lij[ 705]:= 3062, 2df1, 37ad, aef2, 2df1, 3360
lij[ 706]:= 3446, 3442, b446, 3473, b442, c365
lij[ 707]:= 3978, 3940, b97f, 398f, bcfc, 3c60
lij[ 708]:= 38a9, 38a9, bf6a, 38a9, ba8c, 38a9
lij[ 709]:= c244, 426f, c147, 414d, c145, 418b
lij[ 710]:= bdd0, 43c2, 3dd0, 3dd0, bdd0, 3e22
lij[ 711]:= ba0c, b974, 4141, 3959, 3957, 3954
lij[ 712]:= c518, c518, 4518, 46b5, 4518, c518
lij[ 713]:= 393e, b909, 3463, 35d8, 3463, b4a8
lij[ 714]:= c59b, c6b5, 459b, 459b, c59b, c59b
lij[ 715]:= c4ac, c4ac, c4ba, 44ba, 44d0, 45ad
lij[ 716]:= 3a53, b3ea, b3f2, b3fb, 33ea, 3962
lij[ 717]:= c37b, 4545, 43b5, c376, c370, c370
lij[ 718]:= bd72, 3b3d, 3b3d, bb55, bed8, 3b66
lij[ 719]:= 3e66, 3d7f, bd86, c0b4, 3daa, bdee
lij[ 720]:= b644, b62f, b371, 38b1, b4b9, b371
lij[ 721]:= 2cc1, 2cc1, 2cf1, acc1, 3f99, 2e21
lij[ 722]:= b1a4, b1a4, 3612, b1a4, 3c11, b1a4
lij[ 723]:= 3882, 3882, 408f, 3882, b882, b993
lij[ 724]:= b83f, b83f, b879, 38b8, bf74, b902
lij[ 725]:= c2ce, c2ce, c686, c2d2, c2ce, c2ce
lij[ 726]:= bcdf, bd84, 3cde, bd51, 3cfc, 40c7
lij[ 727]:= 41f8, 3c2b, bc2b, bc2b, bc7c, 3c5d
lij[ 728]:= aa40, 3612, ac70, 3183, aa40, 2a80
lij[ 729]:= 407c, 4074, c08e, 4447, 4082, 4081
lij[ 730]:= ba58, bbcc, c0bf, ba58, 3a5d, 3a58
lij[ 731]:= bc56, bcb7, 40d8, bc58, bcef, bc5d
lij[ 732]:= 3769, b8c7, 376d, 3772, 3769, c033
lij[ 733]:= b2b6, 3565, 32b6, 3d00, 3328, b2ff
lij[ 734]:= 3dee, be8b, 3dee, bdee, bdee, c2b3
lij[ 735]:= ba58, 3b16, ba87, 416f, 3a61, 3a58
lij[ 736]:= bd91, bb16, bd9f, bc1d, 3b16, bb16
lij[ 737]:= bdbf, 3da2, bd9d, 42d2, bd9d, 3dfa
lij[ 738]:= 2a20, b2cf, 2a20, aa60, aa20, 3719
lij[ 739]:= b98f, 375d, b726, 3966, b959, 38d4
lij[ 740]:= b3a9, 4064, 342a, 33a9, 3467, 33a9
lij[ 741]:= c20c, c31b, 4214, 4264, 4309, c20c
lij[ 742]:= b50b, 350b, c4ba, 350b, 3517, 350b
lij[ 743]:= 4247, c3a9, 4247, c24e, 4247, c381
lij[ 744]:= 411d, 4113, c115, c5c0, 4113, 4115
lij[ 745]:= baa3, 3b73, b96f, 396f, 3de1, b96f
lij[ 746]:= bfbb, be71, bd51, bd05, 3d72, 3d05
lij[ 747]:= b4a8, 3ce4, 34a4, 37f1, 34f2, 34a8
lij[ 748]:= 3e1a, 3e1a, c4e0, 3e39, 3e1b, be1b
lij[ 749]:= bc59, bc59, c226, 3c71, bc5a, bcc3
lij[ 750]:= 42ba, 42ba, c2ba, 4381, 42ba, c465
lij[ 751]:= 4465, 4465, c465, 4465, c4ba, 455e
lij[ 752]:= 426f, 3bf5, 3bdb, bc2b, 3c02, bbdb
lij[ 753]:= 3e5e, 3e5e, be5e, 3e5e, be9f, c43e
lij[ 754]:= 8000, 0000, 0000, 8000, 40b4, 0000
lij[ 755]:= bdab, 3dad, bdab, bdab, 43c8, 3dfb
lij[ 756]:= 30f3, 3368, 344f, b173, b9a5, b0ea
lij[ 757]:= 3f57, 3f3e, 3f3e, 3f4e, 3f40, 44c8
lij[ 758]:= 4069, 4067, c067, 409a, 443a, c074
lij[ 759]:= 36b1, b6ac, b6b9, b6ac, c342, 36f3
lij[ 760]:= bf23, becc, 3eed, 3f88, c097, 3ff0
lij[ 761]:= 4108, 4108, c108, 4149, c486, c10a
lij[ 762]:= ad51, 3235, 2400, 2280, 2200, 2200
lij[ 763]:= b3b1, c029, 328e, b2d7, 3276, b276
lij[ 764]:= bd91, 3b82, 3f13, 3b82, 3bae, bb84
lij[ 765]:= b371, b565, b371, 3371, b379, beb9
lij[ 766]:= b360, b360, b360, 380e, bbc5, b381
lij[ 767]:= b94b, b910, b6ca, b737, bb16, b6c5
lij[ 768]:= 3cff, 3cf8, 3cfa, 450e, bcf6, bcf6
lij[ 769]:= 341e, 3426, b41e, bad3, 341e, b93c
lij[ 770]:= bcda, bcda, bcf2, bd68, c0d6, bd59
lij[ 771]:= c52d, 4686, c522, 4522, c522, c522
lij[ 772]:= 41fb, 42d6, 41fb, c24b, 41fb, c351
lij[ 773]:= 4110, c10c, 410c, c1ce, 42d6, c130
lij[ 774]:= 2d61, adc1, 369c, 2d61, b651, ad61
lij[ 775]:= 3f25, b9ee, 39e0, 3c38, 39e0, b9ec
lij[ 776]:= be6e, bef7, 3f27, c17c, 3e6e, 3e7a
lij[ 777]:= 403f, 403f, c03f, c141, c03f, 4209
lij[ 778]:= c21d, c251, c21d, 423e, c4b3, 4220
lij[ 779]:= 350b, bc26, b96b, b50b, 350b, b50b
lij[ 780]:= 43cf, 43cf, 43cf, c3cf, c4e0, 4447
lij[ 781]:= bff7, c1a7, 3ee9, bee9, 3f19, 3f13
lij[ 782]:= bcfd, 3e96, bd18, bf1f, 3cfd, 3dde
lij[ 783]:= b687, be7a, 3895, 3708, b687, b687
lij[ 784]:= c057, c057, 405c, c43e, c08e, c057
lij[ 785]:= 465f, 44d8, 44d8, 44d8, 44d8, c4e9
lij[ 786]:= 396d, 3935, be07, 3a2c, 3ace, 393e
lij[ 787]:= 2c30, ac30, 2c50, b4b1, b72e, ac40
lij[ 788]:= b009, 3ab4, b009, 3009, b51b, 3009
lij[ 789]:= 412a, c1fb, c264, c173, c12a, 4124
lij[ 790]:= c11b, 4180, 410e, 40ff, c347, c0ff
lij[ 791]:= 36b1, b66a, 4397, b66a, b66a, b66e
lij[ 792]:= 3875, 388a, 3897, 3875, c040, b978
lij[ 793]:= 3aeb, baeb, c0e4, 3ad0, badf, 3bfa
lij[ 794]:= b41e, 4160, 3340, b348, b348, 3340
lij[ 795]:= 4110, 4110, c110, 4122, c13f, 447a
lij[ 796]:= 3d8c, b9d9, 39ce, bd19, 39dc, 39d7
lij[ 797]:= 34a8, b498, 34a8, b498, 3d56, 37ca
lij[ 798]:= 4187, 3ff9, bee3, 3ec5, beb9, beb9
lij[ 799]:= 352b, 3534, bea5, b544, 3783, 352f
lij[ 800]:= bcb2, 3cdb, b8ba, 38ba, 38ba, b8ba
lij[ 801]:= 4026, c091, c026, 4351, c028, 4028
lij[ 802]:= 42f8, c2f8, c2f8, c6b5, 42f8, 42f8
lij[ 803]:= afb2, afb2, 2fb2, 307a, 412c, afb2
lij[ 804]:= 400b, c00b, 400c, 400f, 400b, c5d4
lij[ 805]:= 30c2, 3092, 3092, 3502, 3b22, b08a
lij[ 806]:= c173, c18b, c1ae, 4257, 42b3, 4173
lij[ 807]:= 381d, bf1b, b801, b832, 387d, 38be
lij[ 808]:= 3f2f, 3f63, bf25, c2ab, 3fb9, 3f27
lij[ 809]:= b60a, 3623, 385d, beb0, b60a, b61b
lij[ 810]:= bf27, bed0, be7e, c156, 3e7e, 3eed
lij[ 811]:= 3a3c, 3a3c, bc8b, 3a8c, be15, 3abb
