lij[ 391]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 392]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 393]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 394]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 395]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 396]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 397]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 398]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 399]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 400]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 401]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 402]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 403]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 404]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 405]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 406]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 407]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 408]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 409]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 410]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 411]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 412]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 413]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 414]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 415]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 416]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 417]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 418]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 419]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 420]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 421]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 422]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 423]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 424]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 425]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 426]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 427]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 428]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 429]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 430]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 431]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 432]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 433]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 434]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 435]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 436]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 437]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 438]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 439]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 440]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 441]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 442]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 443]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 444]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 445]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 446]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 447]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 448]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 449]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 450]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 451]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 452]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 453]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 454]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 455]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 456]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 457]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 458]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 459]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 460]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 461]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 462]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 463]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 464]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 465]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 466]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 467]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 468]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 469]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 470]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 471]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 472]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 473]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 474]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 475]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 476]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 477]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 478]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 479]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 480]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 481]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 482]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 483]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 484]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 485]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 486]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 487]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 488]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 489]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 490]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 491]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 492]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 493]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 494]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 495]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 496]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 497]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 498]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 499]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 500]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 501]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 502]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 503]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 504]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 505]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 506]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 507]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 508]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 509]:= 0000, 8000, 8000, 41b8, 46b5, 41b8
lij[ 510]:= 0000, 0000, 0000, 41b8, 46b5, 41b8
lij[ 511]:= 0000, 4686, 0000, 41b8, 46b5, 41b8
lij[ 512]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 513]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 514]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 515]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 516]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 517]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 518]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 519]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 520]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 521]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 522]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 523]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 524]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 525]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 526]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 527]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 528]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 529]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 530]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 531]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 532]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 533]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 534]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 535]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 536]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 537]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 538]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 539]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 540]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 541]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 542]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 543]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 544]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 545]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 546]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 547]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 548]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 549]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 550]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 551]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 552]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 553]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 554]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 555]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 556]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 557]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 558]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 559]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 560]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 561]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 562]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 563]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 564]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 565]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 566]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 567]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 568]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 569]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 570]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 571]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 572]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 573]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 574]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 575]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 576]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 577]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 578]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 579]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 580]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 581]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 582]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 583]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 584]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 585]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 586]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 587]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 588]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 589]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 590]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 591]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 592]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 593]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 594]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 595]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 596]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 597]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 598]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 599]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 600]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 601]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 602]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 603]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 604]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 605]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 606]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 607]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 608]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 609]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 610]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 611]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 612]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 613]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 614]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 615]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 616]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 617]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 618]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 619]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 620]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 621]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 622]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 623]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 624]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 625]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 626]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 627]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 628]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 629]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 630]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 631]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 632]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 633]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 634]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 635]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 636]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 637]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 638]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 639]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 640]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 641]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 642]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 643]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 644]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 645]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 646]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 647]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 648]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 649]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 650]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 651]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 652]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 653]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 654]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 655]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 656]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 657]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 658]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 659]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 660]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 661]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 662]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 663]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 664]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 665]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 666]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 667]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 668]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 669]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 670]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 671]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 672]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 673]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 674]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 675]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 676]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 677]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 678]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 679]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 680]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 681]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 682]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 683]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 684]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 685]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 686]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 687]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 688]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 689]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 690]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 691]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 692]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 693]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 694]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 695]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 696]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 697]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 698]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 699]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 700]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 701]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 702]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 703]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 704]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 705]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 706]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 707]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 708]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 709]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 710]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 711]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 712]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 713]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 714]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 715]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 716]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 717]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 718]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 719]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 720]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 721]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 722]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 723]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 724]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 725]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 726]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 727]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 728]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 729]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 730]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 731]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 732]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 733]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 734]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 735]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 736]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 737]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 738]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 739]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 740]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 741]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 742]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 743]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 744]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 745]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 746]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 747]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 748]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 749]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 750]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 751]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 752]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 753]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 754]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 755]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 756]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 757]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 758]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 759]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 760]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 761]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 762]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 763]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 764]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 765]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 766]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 767]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 768]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 769]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 770]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 771]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 772]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 773]:= 8000, 0000, 8000, 0000, 0000, 0000
lij[ 774]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 775]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 776]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 777]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 778]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 779]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 780]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 781]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 782]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 783]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 784]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 785]:= 0000, 0000, 0000, 8000, 8000, 8000
lij[ 786]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 787]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 788]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 789]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 790]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 791]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 792]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 793]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 794]:= 0000, 8000, 8000, 0000, 0000, 0000
lij[ 795]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 796]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 797]:= 8000, 0000, 8000, 8000, 8000, 8000
lij[ 798]:= 8000, 8000, 0000, 0000, 0000, 0000
lij[ 799]:= 8000, 8000, 0000, 8000, 8000, 8000
lij[ 800]:= 0000, 0000, 0000, 0000, 0000, 0000
lij[ 801]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 802]:= 0000, 8000, 8000, 8000, 8000, 8000
lij[ 803]:= 8000, 8000, 0000, 8000, 8000, 8000
